client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26653074.mp3	تو سب برباد ہوں۔	2	0	twenties	male		ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26653075.mp3	مرضی کی رنگار نگ کتابیں دلوا کر دیتا ہوں	2	0	twenties	male		ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26653081.mp3	سو ایسے ہی چلے۔	2	0	twenties	male		ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26653089.mp3	کوئی دوسرا حل سماجی سطح پر ارتقا کو روک دیتا ہے۔	2	0	twenties	male		ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26653090.mp3	ایک زمانہ تھا۔	2	0	twenties	male		ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26653092.mp3	"معرفت کی دوسری سطح ""سائنٹیفک معرفت"" ہے۔"	2	0	twenties	male		ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26653093.mp3	بھائی کوئی بلب نہیں جل رہا	2	0	twenties	male		ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26653096.mp3	اداکاری خوفناک تھی	2	0	twenties	male		ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26653103.mp3	جاپانی لوگوں کی نفسیات	2	0	twenties	male		ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26653104.mp3	کانگو - کنشاسا	2	0	twenties	male		ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26653108.mp3	پاک بھارت کرکٹ تعلقات بحال کرنے کی کوشش ناکام	2	0	twenties	male		ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26653121.mp3	اچھا لیڈر ثابت ہو سکتا ہے؟	2	1	twenties	male		ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26653122.mp3	بہرحال یہ ضمنی بحث ہے۔	2	1	twenties	male		ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26653149.mp3	ظاہر ہے کہ یہ اپوزیشن کی تائید ہی سے ممکن ہو گا۔	2	0	twenties	male		ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26653152.mp3	یہ وقت ہے۔	2	0	twenties	male		ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26653356.mp3	معاملے میں حکومت ہی کو بروئے کار آنا	2	0	twenties	male		ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26653374.mp3	اس دوران کچھ فلمیں	2	0	twenties	male		ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26653383.mp3	پنجاب ریونیو اتھارٹی کا ٹیکس نادہندگان کیلئے پیکج کا اعلان	2	0	twenties	male		ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26653384.mp3	مگر ان جوانوں کی شہادت کو کسی نے یاد نہیں کیا	2	0	twenties	male		ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26653388.mp3	زمانہ بدل جائے گا۔	2	0	twenties	male		ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26653391.mp3	فرینچ گیانا	2	0	twenties	male		ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26653412.mp3	امیر محترم نے فیصلہ کیا	2	0	twenties	male		ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26653419.mp3	روحانیت کا سامان گاڑی میں پڑا تھا۔	2	0	twenties	male		ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26653421.mp3	جلدی میں اس نے دروازہ کھلا چھوڑ دیا	2	0	twenties	male		ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26653428.mp3	میں صبح کا گھر سے نکلا ہوں	2	0	twenties	male		ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26653438.mp3	اس سے کیا حساب برابر ہو جاتا ہے؟	2	0	twenties	male		ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26653441.mp3	اسکندر مرزا نے بتایا کہ	2	0	twenties	male		ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26653444.mp3	عاصم لڑ کی کو پٹانے کی کو شش کر رہا ہے	2	0	twenties	male		ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26653478.mp3	فلم کے پروڈیوسر ادتیہ چوپڑا ہیں۔	2	0	twenties	male		ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26653481.mp3	جھومتی چلی جاتیں	2	0	twenties	male		ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26653482.mp3	پِیٹھ پیچھے بات مت کرو	2	0	twenties	male		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630004.mp3	پر اپنی محنت سے حاصل کیا ہے	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630005.mp3	جبکہ مصباح الحق اور یونس خان جیسے سینئرز صرف اس لیے اب تک کھیل رہے ہیں	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630006.mp3	پنجاب میں صنعتوں اور سی این جی سیکٹرز کو گیس کی فراہمی معطل	2	1	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630007.mp3	لندن فلیٹس کی ملکیت ثابت شدہ ہے۔	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630008.mp3	کئی کئی برسوں کا فرق ہے۔	2	1	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630034.mp3	تو پاکستان کی سیاسی جماعتیں یہ کیوں نہ کر سکیں؟	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630035.mp3	جب جنرل راحیل شریف آرمی چیف تھے۔	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630036.mp3	مگر حیرت کی بات کہ قرآن شریف کو سب سے اوپر رکھا گیا ، گویا سب سےمقدس صحیفہ یہی ہے	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630037.mp3	"گاؤں جہاں کا قصد تھا ، کا نام ""کلاں"" ہے ۔"	2	1	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630038.mp3	اب بھی وہی قائم ہیں۔	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630075.mp3	ضیاء الحق دور میں قوم بٹی ہوئی تھی۔	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630076.mp3	اداکار شاہد کپور کے بارے میں بھی	2	1	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630077.mp3	یہ کسی قوم کی ایک اجتماعی ضرورت کا فطری جواب ہے۔	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630078.mp3	مجھے دفتر پیدل جانا پڑتا ہے	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630095.mp3	خدانہ کرے کہ ایسا ہو۔	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630096.mp3	اپنی چالیسویں سالگرہ کی طرف بڑھتے ہوئے ک	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630097.mp3	بچن نے اپنی بھابھی ایشوریا کے بارے میں	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630098.mp3	اب جو اعتراضات اٹھائے گئے ہیں۔	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630099.mp3	میں فلم کو سمجھ نہیں پایا تھا	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630110.mp3	اوراب وہ رد ہوچکی۔	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630111.mp3	اچھی بھی نہیں لگتی۔	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630112.mp3	لیکن ان کی حکومت شخصی حکومت نہ تھی۔	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630113.mp3	جس کو صائم الدھر کہا جاتا ہے	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630114.mp3	پرندے نقل مکانی کرنا شروع کرتے ہیں	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630125.mp3	اقدار میں اصلاح کاآغاز رجحان ساز طبقات سے ہو گا۔	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630126.mp3	اور شاید ہیں۔	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630127.mp3	ہم میں تو صلاحیت نہیں۔	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630128.mp3	مکمل خاموشی پھر ہلکی سی آہٹ سنائی دیتی ہے	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630129.mp3	کی گولیوں کا نشانہ بناتے ہیں	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630134.mp3	اللہ اسے سلامت رکھے۔	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630146.mp3	یہ دیکھ کر تو میرے دماغ نے کام کرنا چھوڑ دیا	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630147.mp3	مگر قومی ٹیم کی متواتر ناکام کارکردگی	2	1	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630148.mp3	جہاں زندگی فطرت سے قریب تر ہے۔	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630149.mp3	اللہ پاک آپ کے درجات بلند کرے	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630150.mp3	ادارہ تعلیم و تحقیق کے زیر اہتمام آج میڈیا سے وابستہ	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630176.mp3	مزدوروں کا کہنا تھا	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630177.mp3	منافع کم ہو سکتا ہے لیکن کمازکم لاگت پوری ہو جانی چاہِیے	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630178.mp3	ویمنز ٹیم پاکستان کرکٹ ٹیم کیلئے مثال ہے اظہر محمود	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630179.mp3	موجودہ کھلاڑیوں کا مستقبل داؤ پر لگے	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630180.mp3	میں لنڈا بازار جارہاہوں۔	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630196.mp3	جو اس سفر نامے میں شامل ہے	2	1	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630198.mp3	یہ جنونی مذہب کی روح اور جدید دنیا سے نابلد تھے	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630200.mp3	سوشل میڈیا صارفین مختلف	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630201.mp3	ان دونوں نے کہا: سبحان اللہ، یا رسول اللہ	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630202.mp3	چند مسائل پیدا ہوتے ہیں	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630217.mp3	اس کے جواب سے دل پر ایک چوٹ لگی۔	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630218.mp3	فرانس کروشیا کو ہرا کر دوسری مرتبہ فیفاورلڈ کپ کا چیمپئن بن گیا	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630219.mp3	مجھے یہ سب خواب لگتا ہے	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630220.mp3	فرائض منصبی کے سلسلے میں ملک سے باہر جانے کا موقع ملا	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630226.mp3	قومی الیکشن اسی سال مئی میں ہونے والے	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630227.mp3	کہ وہ جلد ایسا قانون وضع کرے	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630228.mp3	نہ صرف ٹھیک ہے۔	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630229.mp3	تو یہ کسی بھی حکومت کی نااہلی کی بدترین مثال ہے۔	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630230.mp3	لیکن اب صورتحال یکسر مختلف ہے۔	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630236.mp3	سلمان اکشے کی فلم رستم کی تشہیر کے لیے سرگرم	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630237.mp3	بے حیائی کا رونا فضول بات ہے۔	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630238.mp3	دوسروں کے لیے جلدی پر جوش ہو جاتا ہوں	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630239.mp3	ان میں ہم نے اپنا حصہ کیا ڈالا ہے؟	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630256.mp3	ایک زنانہ آواز پوچھتی ہے	2	1	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630257.mp3	پاکستان میں گاڑیوں کی فروخت میں اضافہ	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630258.mp3	نان کمرشل موضوع ہونے کے باوجود	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630259.mp3	ان چھ کے ہی آٹھ آملیٹ تیار کر لیں گے	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630260.mp3	، ظلم و ستم بڑھ جائے	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630266.mp3	اور اگر ایسا ہوتا ہے۔	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630267.mp3	ٹھنڈی ٹھنڈی ہوا میرے پسینے سے بھیگے بدن سے ٹکراتی ہے	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630268.mp3	پھر یہ بھی واضح ہوگیا کہ یہ سیاست کسی اورکی تھی۔	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630269.mp3	ملک کے مفاد میں پاکستان کیوں چھوڑنا پڑا	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630270.mp3	ورنہ تو یہ پروپیگنڈا ہو جائے گا۔	2	1	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630271.mp3	اس کا نقصان کونسل سے زیادہ اسلام کو پہنچ رہا ہے۔	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630272.mp3	کل مشرف کے حامی آج پی پی پی کے	2	0	thirties	female		ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26630273.mp3	صدی کا بہترین فیصلہ قرار دیا ہے	2	0	thirties	female		ur	
